"
                    2021-02-20 21:01:42
                ",我爱阳光,剧情浪费了场景。女性形象一律丰胸细腰，屁股能撅到天上，不禁怀疑主创是不是报过我们县城20年前那种3D动画培训速成班。,allstar30,还行
"
                    2021-02-13 01:23:30
                ",bilok,钢铁龙脊、龙珠这些设定没有展开讲，比较可惜，故事太仓促了，可背景和音乐真的很棒。最棒的是猴子！！我太喜欢这猴子了,allstar40,推荐
"
                    2021-02-10 23:11:41
                ",九命猫@victor-eyes,点映过完这些天，想起来依然很爽。抽筋扒皮，干死独裁！我大空空这次真的空空了！先解构哪吒，再重建意义。,allstar50,力荐
"
                    2021-02-13 11:41:24
                ",一位少男,如果说《白蛇缘起》是追光开窍，那《哪吒重生》就是追光涅槃了。有缺点，大战也明显缺钱了，但至少追光手里握住光了。,allstar50,力荐
"
                    2021-02-12 22:59:29
                ",Giorgio G,为啥平分才7.多分，真的好看啊，非要做对比的话，这一部可能要比魔童降世的故事更饱满一点，恩恩怨怨生生世世，反叛强权还是挺有血性的！我必须再多说一点，总有不带脑子看电影的。这里diss下面长评里那位吐槽。我并不觉得他剧情有多大的硬伤，整部电影把因果循环解释的很清楚了，还设置了小细节，就差用脑子按照正确的轨迹转动那么一小下就能想通，可你就是喜欢大言不惭。我就只说一点，就是你那可笑的海水淡化，为什么不搞海水淡化？你真的哪怕稍微有一点点地对这部电影世界观与阶级矛盾的思考吗？电影里统治阶级到底是谁，统治者是四海龙王，淡水是硬通货，为了维护统治阶级的利益，你觉得会允许出现海水淡化这种一定会影响到他们统治的生产力出现吗，不然还拿什么来控制百姓？搞笑！你以为龙王只管管淡水资源？那他们凭什么称号里都有个海字？,allstar50,力荐
"
                    2021-02-12 10:43:50
                ",白,元神每次出来我鸡皮疙瘩掉掉掉,allstar50,力荐
"
                    2021-02-27 02:09:47
                ",无数偶遇,谁能想到这是春节档最好看的电影 比那个哪吒好看多了,allstar50,力荐
"
                    2021-02-16 14:11:10
                ",吉良吉影给你点,不得不说，真的值得鼓励，但是资本太恐怖了，全是唐探的排片，我还得早上去看，真的可惜了这么爽的电影，虽说剧情简单但是也只是封神宇宙冰山一角。如果在剧情节奏方面如果能再打磨一下我相信会彻底爆火，加油吧，冲破资本的桎梏，追光的女角色都太好看了(｡･ω･｡)ﾉ♡,allstar50,力荐
"
                    2021-02-12 14:34:28
                ",luer..一串字母,直接吹爆，视觉效果爽炸，哪吒帅炸，身材酷炸，蒸汽朋克废土画风外加民国上海滩风情，故事简单直接，不拖泥带水。音效视觉，绝对值回票价！全程经费它燃烧得噼里啪啦叮铃哐当。。。。。,allstar50,力荐
"
                    2021-02-13 10:16:12
                ",云起yuki,追光的哪吒，我愿称之为直男设定大杂烩，封神榜背景，赛博朋克+克苏鲁+废土世界堆砌。剧情就是最俗套的起点小说，废材逆袭，配角无脑极端坏反衬主角小坏还能接受。猴哥的设定尤其不能接受，作为斗战胜佛不仅要给龙王打工还要帮主角逆袭，也太窝囊了吧。,allstar20,较差
"
                    2021-02-06 20:17:10
                ",徐若风,“赛博国潮”式的一整套美术设计太提神了，场景构思、动作场面的速度感和技术细节，都撑住了这部动画。我们不妨把脑洞“开大点”，传统与当代、落后与先进共存，机械与古典元素相异的碰撞，其实是将哪吒这个故事“重生”的多重时空叠合在一起——上流阶层位列赛博霓虹的“近未来”，下流阶层位列民国风情浓厚的“上世纪”；而这种分立同样体现在蒸汽朋克感的“花果山”和悬崖上的新古风“镇海寺医院”。完全不在一个维度上的“紊乱美学”贯彻全片、相互融合，在巨大的视觉反差下，复杂与前卫感也因此而生。,allstar40,推荐
"
                    2021-02-06 21:19:04
                ",Hi Friday,imax点映，太难看了，剧情稀巴烂，人物一个个莫名其妙的。特效还不错吧，搞了个有点赛博朋克的世界观，最开始还是讲贫富的差距，后来明明完全个人恩怨的斗争了。什么破故事，浪费那么多钱做的特效。2021春节档第一弹。,allstar20,较差
"
                    2021-04-07 21:46:43
                ",jav117,心痛。又一部，再一部毁在了档期和畸形排片上的绝对佳作。当重量相当的电影票房5亿和50亿的差距只差在命，还有多少人有动力去尽心竭力的用良心创造。心痛。,allstar50,力荐
"
                    2021-02-09 17:57:23
                ",艾晨,满屏单眼皮,allstar30,还行
"
                    2021-02-28 16:54:16
                ",xxxxyyyyzzzz,个人觉得春节档最佳,allstar50,力荐
"
                    2021-02-12 14:19:07
                ",Ten,"头号玩家/死侍/千与千寻/疯狂的麦克斯/毒液/须佐能乎/
各种朋克雨露均沾
开头整个rap/片尾请个乐队
精神小伙孙悟空/页游审美一众人
这波啊，这波就是贺岁档，啥热闹都有，啥内容都没。",allstar20,较差
"
                    2021-02-12 12:53:14
                ",孙纳,改“剔骨还父割肉还母”为“抵抗龙王而自杀”？？？？？？？？？,allstar10,很差
"
                    2021-02-12 15:12:29
                ",電露泡影,请给美术上一盒十八只鸡腿的鸡腿饭。,allstar40,推荐
